pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
TD2	V	504079	514078	0.00083831080373048	322	24	28629	694821
TD3	V	504079	514078	0	321	0	4756	114494
KD	V	504079	514078	0.00060514372163389	324	36	59490	1451010
AD	V	504079	514078	0.0019846813430319	324	1236	622770	15404430
Tropical	V	504079	514078	0.011938854100151	324	1909224	159916855	3827016095
Temperate	V	504079	514078	0.00042891638811159	324	208	484943	11758057
TH	V	504079	514078	0.0043227040619984	324	24712	5716792	137025458
NWD	V	514079	524078	0	612	0	16967	197625
ID	V	514079	524078	0	612	0	9180	105780
Hubei	V	514079	524078	0	612	0	3672	42312
Quebec	V	514079	524078	0	612	0	612	7052
TD1	V	514079	524078	0.00034862225402636	612	304	872004	10095180
TD2	V	514079	524078	0.00086929749895865	612	48	55217	642207
TD3	V	514079	524078	0	612	0	9144	105816
KD	V	514079	524078	0.00031058847889292	612	36	115909	1340251
AD	V	514079	524078	0.00020186184998246	612	248	1228563	14222061
Tropical	V	514079	524078	0.0011552128067104	612	353236	305775696	3537727968
Temperate	V	514079	524078	0.00034515635902653	612	324	938705	10863855
TH	V	514079	524078	0.0044016321257768	612	48192	10948666	126658454
NWD	V	524079	534078	0.003147128245476	323	28	8897	196819
ID	V	524079	534078	0	323	0	4845	105360
Hubei	V	524079	534078	0	321	0	1916	42166
Quebec	V	524079	534078	0	321	0	321	7026
TD1	V	524079	534078	0.00045652880082175	323	208	455612	10057945
TD2	V	524079	534078	0.00081860972781227	323	24	29318	639259
TD3	V	524079	534078	0	323	0	4845	105360
KD	V	524079	534078	0	323	0	61037	1334893
AD	V	524079	534078	0.00036941945732282	323	240	649668	14161884
Tropical	V	524079	534078	0.00050099982702662	323	80824	161325405	3523202442
Temperate	V	524079	534078	0.00077606486608839	323	384	494804	10819576
TH	V	524079	534078	0.0011154119620774	323	6388	5727032	126188353
NWD	V	534079	544078	0.00163643801991	533	24	14666	191526
ID	V	534079	544078	0	461	0	6887	103573
Hubei	V	534079	544078	0	531	0	3186	40998
Quebec	V	534079	544078	0	521	0	521	6843
TD1	V	534079	544078	0.0010812840647758	534	812	750959	9786925
TD2	V	534079	544078	0.0035809442608974	537	168	46915	623209
TD3	V	534079	544078	0	507	0	7527	102933
KD	V	534079	544078	0.0015810917641335	535	156	98666	1300494
AD	V	534079	544078	0.00022525651085173	534	240	1065452	13780372
Tropical	V	534079	544078	0.0059033977796624	544	1494336	253131511	3439921853
Temperate	V	534079	544078	0.00052827945983425	542	432	817749	10522811
TH	V	534079	544078	0.00035003394928865	544	2972	8490605	123730015
NWD	V	544079	554078	0	29	0	812	178220
ID	V	544079	554078	0	72	0	1062	94848
Hubei	V	544079	554078	0	29	0	174	38190
Quebec	V	544079	554078	0	29	0	29	6365
TD1	V	544079	554078	0	32	0	40981	9108833
TD2	V	544079	554078	0.005416384563304	85	40	7385	574469
TD3	V	544079	554078	0	85	0	1275	94635
KD	V	544079	554078	0	28	0	4765	1210095
AD	V	544079	554078	0	72	0	143277	12747027
Tropical	V	544079	554078	0.005708115404117	128	226944	39758131	3166839263
Temperate	V	544079	554078	0	85	0	63960	9782800
TH	V	544079	554078	0	88	0	1268229	113536041
NWD	V	554079	564078	0.00092385864962661	469	12	12989	196843
ID	V	554079	564078	0	467	0	7005	105405
Hubei	V	554079	564078	0	468	0	2808	42156
Quebec	V	554079	564078	0	469	0	469	7025
TD1	V	554079	564078	0.0019428770170841	469	1296	667052	10056862
TD2	V	554079	564078	0	469	0	42404	639550
TD3	V	554079	564078	0	469	0	7035	105375
KD	V	554079	564078	0.0013482691594665	469	120	89003	1334857
AD	V	554079	564078	0	469	0	944512	14163392
Tropical	V	554079	564078	0.00489086709444	469	1140464	233182374	3525066120
Temperate	V	554079	564078	0.0012789910428921	469	920	719317	10821443
TH	V	554079	564078	0.0021061910296646	469	17648	8379107	126175663
NWD	V	564079	574078	0.0039486673247779	729	80	20260	211860
ID	V	564079	574078	0.00073273493313794	730	8	10918	113432
Hubei	V	564079	574078	0	728	0	4363	45377
Quebec	V	564079	574078	0	725	0	725	7565
TD1	V	564079	574078	0.00066009868475337	730	680	1030149	10832841
TD2	V	564079	574078	0.0014554275318375	730	96	65960	688430
TD3	V	564079	574078	0	729	0	10908	113442
KD	V	564079	574078	0	730	0	138626	1436474
AD	V	564079	574078	0.00069624050604398	730	1020	1465011	15247629
Tropical	V	564079	574078	0.0011961391511735	730	435060	363720224	3793723066
Temperate	V	564079	574078	0.00067095973254899	730	748	1114821	11651779
TH	V	564079	574078	0.0016015048963961	730	20768	12967803	135879147
NWD	V	574079	584078	0	283	0	7885	212643
ID	V	574079	584078	0	283	0	4245	113895
Hubei	V	574079	584078	0	228	0	1363	45893
Quebec	V	574079	584078	0	283	0	283	7593
TD1	V	574079	584078	0.00092217171438738	283	368	399058	10871498
TD2	V	574079	584078	0	283	0	25678	691038
TD3	V	574079	584078	0.0018845700824499	283	8	4245	113895
KD	V	574079	584078	0.000709457462113	273	36	50743	1445697
AD	V	574079	584078	0.00021881220266245	283	124	566696	15311320
Tropical	V	574079	584078	0.0007522168102759	283	105832	140693479	3809128397
Temperate	V	574079	584078	0.0022811202525923	283	984	431367	11697673
TH	V	574079	584078	0.00014869850251512	283	752	5057213	136356367
NWD	V	584079	594078	0.00099991667361053	430	12	12001	221743
ID	V	584079	594078	0	430	0	6450	118770
Hubei	V	584079	594078	0.0015594541910331	430	4	2565	47523
Quebec	V	584079	594078	0	429	0	429	7919
TD1	V	584079	594078	0	430	0	611134	11334854
TD2	V	584079	594078	0.0016418676244228	430	64	38980	720688
TD3	V	584079	594078	0.0012490241998439	430	8	6405	118815
KD	V	584079	594078	0	430	0	81071	1505049
AD	V	584079	594078	0.00014332774663353	430	124	865150	15964418
Tropical	V	584079	594078	0.0017838519303639	430	383156	214791370	3971738978
Temperate	V	584079	594078	0.00016392521974327	430	108	658837	12197083
TH	V	584079	594078	0.00114707764048	430	8832	7699566	142188774
NWD	V	594079	604078	0.0017312270071413	331	16	9242	221870
ID	V	594079	604078	0.0016112789526687	331	8	4965	118845
Hubei	V	594079	604078	0	331	0	1941	47583
Quebec	V	594079	604078	0	331	0	331	7923
TD1	V	594079	604078	0.0012203881088434	331	576	471981	11339493
TD2	V	594079	604078	0.0021282963652689	331	64	30071	721043
TD3	V	594079	604078	0	331	0	4956	118854
KD	V	594079	604078	0.0011669935329108	331	72	61697	1506563
AD	V	594079	604078	0.0007195862379132	331	480	667050	15973014
Tropical	V	594079	604078	0.0062545543236439	331	1018576	162853490	3976535764
Temperate	V	594079	604078	0.00098615633733647	331	500	507019	12204141
TH	V	594079	604078	0.00030929561637619	331	1832	5923136	142277434
NWD	V	604079	614078	0.0025453388482342	340	24	9429	221823
ID	V	604079	614078	0.0015686274509804	340	8	5100	118785
Hubei	V	604079	614078	0	340	0	2040	47514
Quebec	V	604079	614078	0	340	0	340	7919
TD1	V	604079	614078	0.0012551169756635	340	608	484417	11334212
TD2	V	604079	614078	0.0073406521382926	340	224	30515	721054
TD3	V	604079	614078	0	340	0	5082	118803
KD	V	604079	614078	0.0027895731953011	340	180	64526	1504684
AD	V	604079	614078	0.0014168821508271	340	960	677544	15972600
Tropical	V	604079	614078	0.00018637403505359	340	31600	169551515	3972345244
Temperate	V	604079	614078	0	340	0	521860	12197000
TH	V	604079	614078	0.0002456024681078	340	1496	6091144	142199201
NWD	V	614079	624078	0.00065523643114557	655	12	18314	215206
ID	V	614079	624078	0	655	0	9634	115466
Hubei	V	614079	624078	0	655	0	3925	46115
Quebec	V	614079	624078	0	655	0	655	7685
TD1	V	614079	624078	0.00065027085706341	655	608	934995	10999545
TD2	V	614079	624078	0.00122230710466	655	72	58905	700035
TD3	V	614079	624078	0	655	0	9771	115329
KD	V	614079	624078	0.0020249096022499	655	252	124450	1460150
AD	V	614079	624078	0.0016440670870709	655	2160	1313815	15499625
Tropical	V	614079	624078	0.00070987128392914	655	230124	324177080	3858341260
Temperate	V	614079	624078	0.00010766054629752	655	108	1003153	11840447
TH	V	614079	624078	0.0005824513721427	655	6820	11709132	138035568
NWD	V	624079	634078	0.0010426169685912	549	16	15346	227694
ID	V	624079	634078	0.00097572874740822	549	8	8199	122001
Hubei	V	624079	634078	0	549	0	3294	48786
Quebec	V	624079	634078	0	549	0	549	8131
TD1	V	624079	634078	0.001081856199878	549	848	783838	11637242
TD2	V	624079	634078	0.00080549346543426	549	40	49659	740221
TD3	V	624079	634078	0	549	0	8100	122100
KD	V	624079	634078	0.0013889156812439	549	144	103678	1545522
AD	V	624079	634078	0.0013599672305768	549	1504	1105909	16392971
Tropical	V	624079	634078	0.00070485702972749	549	187124	265477951	4087550729
Temperate	V	624079	634078	0	549	0	842089	12525111
TH	V	624079	634078	0.0024675624728037	549	24180	9799144	146050256
NWD	V	634079	644078	0	483	0	13394	225642
ID	V	634079	644078	0.0044278400442784	483	32	7227	120828
Hubei	V	634079	644078	0.0013966480446927	479	4	2864	48358
Quebec	V	634079	644078	0	475	0	475	8062
TD1	V	634079	644078	0	483	0	689913	11526534
TD2	V	634079	644078	0.00054884742041712	483	24	43728	733139
TD3	V	634079	644078	0.0022084195997239	483	16	7245	120810
KD	V	634079	644078	0.00040343818990732	483	36	89233	1532797
AD	V	634079	644078	0.00050075217149093	483	480	958558	16252034
Tropical	V	634079	644078	0.0015802093332407	483	381060	241145266	4040168771
Temperate	V	634079	644078	0.0011344529303324	483	840	740445	12406535
TH	V	634079	644078	0.0011505645695332	483	9940	8639237	144642598
NWD	V	644079	654078	0	296	0	8171	208633
ID	V	644079	654078	0.0018091361374943	296	8	4422	111723
Hubei	V	644079	654078	0	296	0	1776	44682
Quebec	V	644079	654078	0	296	0	296	7447
TD1	V	644079	654078	0.0016669508060086	296	704	422328	10657905
TD2	V	644079	654078	0	296	0	26586	678027
TD3	V	644079	654078	0	296	0	4278	111867
KD	V	644079	654078	0.00052974118359316	296	28	52856	1418314
AD	V	644079	654078	0.0012126274943074	296	720	593752	15016136
Tropical	V	644079	654078	0.00032168752536294	296	47240	146850581	3736271662
Temperate	V	644079	654078	0.00044231249820311	296	200	452169	11472051
TH	V	644079	654078	7.1256670126532e-05	296	376	5276699	133748866
NWD	V	654079	664078	0	191	0	5335	205001
ID	V	654079	664078	0.0029133284777859	184	8	2746	109934
Hubei	V	654079	664078	0	191	0	1121	43951
Quebec	V	654079	664078	0	183	0	183	7329
TD1	V	654079	664078	0.00072951099965804	191	192	263190	10486482
TD2	V	654079	664078	0.0027616362694897	191	48	17381	666211
TD3	V	654079	664078	0	183	0	2736	109944
KD	V	654079	664078	0.00099200881785616	191	36	36290	1390990
AD	V	654079	664078	0	191	0	385056	14759136
Tropical	V	654079	664078	0.00056980378161652	191	54284	95267883	3672007629
Temperate	V	654079	664078	8.5448175681449e-05	191	24	280872	11287608
TH	V	654079	664078	0	191	0	3406957	131471003
NWD	V	664079	674078	0.0088037048924756	784	192	21809	225795
ID	V	664079	674078	0	723	0	10827	121818
Hubei	V	664079	674078	0.00085034013605442	784	4	4704	48354
Quebec	V	664079	674078	0	784	0	784	8059
TD1	V	664079	674078	0.00077207035491109	784	864	1119069	11535264
TD2	V	664079	674078	0.00034130178187972	784	24	70319	734394
TD3	V	664079	674078	0	784	0	11598	121047
KD	V	664079	674078	0.0016736751814892	784	240	143397	1536773
AD	V	664079	674078	0.0004873687102942	784	768	1575809	16251679
Tropical	V	664079	674078	0.0026050716637191	784	1018464	390954312	4043819031
Temperate	V	664079	674078	0.0010131695320193	784	1212	1196246	12421974
TH	V	664079	674078	0.001984567481489	784	27872	14044370	144731695
NWD	V	674079	684078	0.0062283737024221	266	36	5780	171908
ID	V	674079	684078	0	272	0	3895	91295
Hubei	V	674079	684078	0	258	0	1533	36543
Quebec	V	674079	684078	0	255	0	255	6091
TD1	V	674079	684078	0.0033466126628288	275	1208	360962	8720164
TD2	V	674079	684078	0.0017881890115785	266	40	22369	555117
TD3	V	674079	684078	0	260	0	3572	91618
KD	V	674079	684078	0	272	0	47498	1158242
AD	V	674079	684078	0.00077954067374013	274	388	497729	12295807
Tropical	V	674079	684078	0.0026947492990448	276	342404	127063397	3055461949
Temperate	V	674079	684078	0.0021594405286222	275	784	363057	9409783
TH	V	674079	684078	0.0018637069476854	276	7764	4165891	109776539
NWD	V	684079	694078	0.0064034151547492	407	72	11244	198168
ID	V	684079	694078	0	412	0	6110	106075
Hubei	V	684079	694078	0	403	0	2413	42461
Quebec	V	684079	694078	0	406	0	406	7073
TD1	V	684079	694078	0.00088275166304108	408	504	570942	10131507
TD2	V	684079	694078	0	404	0	36523	644066
TD3	V	684079	694078	0	385	0	5640	106545
KD	V	684079	694078	0.00047602676328247	407	36	75626	1345384
AD	V	684079	694078	0.002060217936307	410	1660	805740	14271924
Tropical	V	684079	694078	0.013928038805367	416	2792220	200474743	3550251236
Temperate	V	684079	694078	0.0028829296798909	412	1776	616040	10901620
TH	V	684079	694078	0.0091556041577227	414	65472	7151030	127134415
NWD	V	694079	704078	0.0067943174799259	235	44	6476	206744
ID	V	694079	704078	0	235	0	3502	110723
Hubei	V	694079	704078	0	234	0	1399	44291
Quebec	V	694079	704078	0	233	0	233	7382
TD1	V	694079	704078	0.00091278134082775	235	304	333048	10564017
TD2	V	694079	704078	0.000754076727307	235	16	21218	671747
TD3	V	694079	704078	0	235	0	3480	110745
KD	V	694079	704078	0	235	0	44176	1402674
AD	V	694079	704078	0	235	0	467127	14884713
Tropical	V	694079	704078	0.0037374448414331	235	437712	117115307	3701814808
Temperate	V	694079	704078	0.00090310819737931	235	324	358761	11368339
TH	V	694079	704078	0.0092549069761116	235	38788	4191074	132536251
NWD	V	704079	714078	0.0029593758407318	531	44	14868	212296
ID	V	704079	714078	0.0010074297947362	530	8	7941	113754
Hubei	V	704079	714078	0	531	0	3186	45492
Quebec	V	704079	714078	0	529	0	529	7584
TD1	V	704079	714078	0.00013749120849484	531	104	756412	10853291
TD2	V	704079	714078	0.0025009378516944	531	120	47982	690301
TD3	V	704079	714078	0	530	0	7776	113919
KD	V	704079	714078	0.00072181898383927	530	72	99748	1441722
AD	V	704079	714078	0.0030897451998939	531	3272	1058987	15296821
Tropical	V	704079	714078	0.0063292468097555	531	1653760	261288594	3807389019
Temperate	V	704079	714078	0.0013335297834138	531	1068	800882	11693138
TH	V	704079	714078	0.0042992073577349	531	40152	9339396	136329519
NWD	V	714079	724078	0.0025931928687196	331	24	9255	208053
ID	V	714079	724078	0.003383379149926	318	16	4729	111686
Hubei	V	714079	724078	0	331	0	1986	44580
Quebec	V	714079	724078	0	333	0	333	7428
TD1	V	714079	724078	0.00065446857797326	335	304	464499	10641492
TD2	V	714079	724078	0	318	0	27596	678655
TD3	V	714079	724078	0	335	0	4984	111431
KD	V	714079	724078	0.001143038577552	335	72	62990	1411600
AD	V	714079	724078	0.0022747917720167	335	1480	650609	14995567
Tropical	V	714079	724078	0.0003514298033622	335	57196	162752275	3729396986
Temperate	V	714079	724078	0.0004201026917691	335	216	514160	11437780
TH	V	714079	724078	0.0016576983792318	335	9368	5651209	133697546
NWD	V	724079	734078	NA	0	0	0	204960
ID	V	724079	734078	NA	0	0	0	109800
Hubei	V	724079	734078	NA	0	0	0	43920
Quebec	V	724079	734078	NA	0	0	0	7320
TD1	V	724079	734078	NA	0	0	0	10474920
TD2	V	724079	734078	NA	0	0	0	666120
TD3	V	724079	734078	NA	0	0	0	109800
KD	V	724079	734078	NA	0	0	0	1390800
AD	V	724079	734078	NA	0	0	0	14757120
Tropical	V	724079	734078	NA	0	0	0	3670987320
Temperate	V	724079	734078	NA	0	0	0	11272800
TH	V	724079	734078	NA	0	0	0	131430600
NWD	V	734079	744078	0.011337868480726	189	60	5292	195188
ID	V	734079	744078	0	189	0	2826	104574
Hubei	V	734079	744078	0	189	0	1134	41826
Quebec	V	734079	744078	0	189	0	189	6971
TD1	V	734079	744078	0.0040605651201935	189	1088	267943	9978017
TD2	V	734079	744078	0	189	0	17199	634361
TD3	V	734079	744078	0	189	0	2835	104565
KD	V	734079	744078	0	189	0	35910	1324490
AD	V	734079	744078	0	189	0	364128	14070432
Tropical	V	734079	744078	0.0037006008994494	189	349256	94378186	3496368974
Temperate	V	734079	744078	0.00037357574248179	189	108	289098	10737302
TH	V	734079	744078	0.0020156979575976	189	6816	3381459	125176341
NWD	V	744079	754078	0.0035634743875278	241	24	6735	225189
ID	V	744079	754078	0.0022130013831259	241	8	3615	120630
Hubei	V	744079	754078	0	241	0	1421	48277
Quebec	V	744079	754078	0	241	0	241	8042
TD1	V	744079	754078	0.0050041313177158	241	1720	343716	11509257
TD2	V	744079	754078	0	241	0	21931	731822
TD3	V	744079	754078	0	241	0	3552	120693
KD	V	744079	754078	0	241	0	45790	1527980
AD	V	744079	754078	0	241	0	469370	16229158
Tropical	V	744079	754078	0.0015705706871104	241	188876	120259471	4033673312
Temperate	V	744079	754078	0.0005887210852092	241	216	366897	12388923
TH	V	744079	754078	0.0039069328067063	241	16808	4302096	144419169
NWD	V	754079	764078	0.0030109145652992	297	24	7971	198361
ID	V	754079	764078	0.0018058690744921	299	8	4430	106105
Hubei	V	754079	764078	0	297	0	1767	42447
Quebec	V	754079	764078	0	295	0	295	7074
TD1	V	754079	764078	0.0043090414272755	299	1824	423296	10121743
TD2	V	754079	764078	0.00083598060524996	281	20	23924	646655
TD3	V	754079	764078	0	241	0	3615	106920
KD	V	754079	764078	0	299	0	55303	1344807
AD	V	754079	764078	0.003254269530288	298	1916	588765	14267139
Tropical	V	754079	764078	0.0018816909504332	299	279068	148307032	3547253837
Temperate	V	754079	764078	0.00023857965578257	299	108	452679	10895581
TH	V	754079	764078	0.0058745923318085	299	31272	5323263	126987132
NWD	V	764079	774078	0.002049880423642	210	12	5854	193198
ID	V	764079	774078	0.0076190476190476	210	24	3150	103485
Hubei	V	764079	774078	0	210	0	1260	41394
Quebec	V	764079	774078	0	210	0	210	6899
TD1	V	764079	774078	0.0040828386472911	210	1216	297832	9875147
TD2	V	764079	774078	0	210	0	17960	628959
TD3	V	764079	774078	0	170	0	2415	104220
KD	V	764079	774078	0	210	0	39567	1311143
AD	V	764079	774078	0	210	0	422360	13909384
Tropical	V	764079	774078	0.00041718402566986	210	43488	104241767	3460928842
Temperate	V	764079	774078	0.00033519449039575	210	108	322201	10625659
TH	V	764079	774078	0.0035731022023918	210	13412	3753601	123888494
NWD	V	774079	784078	0.0028943560057887	149	12	4146	198098
ID	V	774079	784078	0	149	0	2235	106110
Hubei	V	774079	784078	0	149	0	894	42444
Quebec	V	774079	784078	0	149	0	149	7074
TD1	V	774079	784078	0.0027363782618337	149	580	211959	10124154
TD2	V	774079	784078	0	149	0	13534	643759
TD3	V	774079	784078	0	149	0	2217	106128
KD	V	774079	784078	0.0012716354645002	149	36	28310	1344060
AD	V	774079	784078	0.0025588570438537	149	768	300134	14261434
Tropical	V	774079	784078	0.0028824023969434	149	213108	73934160	3548407563
Temperate	V	774079	784078	0	149	0	227611	10895809
TH	V	774079	784078	0.0026011577995821	149	6952	2672656	127016309
NWD	V	784079	794078	0.0037108620023193	468	48	12935	221621
ID	V	784079	794078	0.0011425307055127	468	8	7002	118653
Hubei	V	784079	794078	0	468	0	2808	47454
Quebec	V	784079	794078	0	468	0	468	7909
TD1	V	784079	794078	0.0019086002547801	468	1272	666457	11321030
TD2	V	784079	794078	0.0009458053532583	468	40	42292	720015
TD3	V	784079	794078	0	468	0	6948	118707
KD	V	784079	794078	0.00040568408478797	468	36	88739	1502891
AD	V	784079	794078	0.0011843839611488	468	1116	942262	15945770
Tropical	V	784079	794078	0.0014187044706878	468	331760	233847152	3967226725
Temperate	V	784079	794078	0.0005902612462865	468	424	718326	12182254
TH	V	784079	794078	0.0014148398935517	468	11816	8351475	142057560
NWD	V	794079	804078	0.0031855588001062	270	24	7534	214618
ID	V	794079	804078	0	270	0	4050	114960
Hubei	V	794079	804078	0	270	0	1620	45984
Quebec	V	794079	804078	0	270	0	270	7664
TD1	V	794079	804078	0.0024123320075905	270	928	384690	10968864
TD2	V	794079	804078	0.00098079280751941	270	24	24470	697524
TD3	V	794079	804078	0	270	0	4050	114960
KD	V	794079	804078	0	270	0	51226	1456234
AD	V	794079	804078	0.0014148232207861	270	768	542824	15452120
Tropical	V	794079	804078	0.00030787287015032	270	41532	134899837	3844009097
Temperate	V	794079	804078	0	270	0	414710	11803650
TH	V	794079	804078	0.0021300977082786	270	10272	4822314	137632656
NWD	V	804079	814078	0.0062020845895426	416	72	11609	220287
ID	V	804079	814078	0	416	0	6240	117990
Hubei	V	804079	814078	0	416	0	2496	47196
Quebec	V	804079	814078	0	416	0	416	7866
TD1	V	804079	814078	0.0048035118111561	416	2856	594565	11256977
TD2	V	804079	814078	0.0025426422290497	416	96	37756	715906
TD3	V	804079	814078	0.0012839030653186	416	8	6231	117999
KD	V	804079	814078	0	416	0	79003	1494577
AD	V	804079	814078	0	416	0	834656	15861856
Tropical	V	804079	814078	0.001314430433471	416	273180	207831463	3945599819
Temperate	V	804079	814078	0.00016898393713798	416	108	639114	12115166
TH	V	804079	814078	0.0019240580920658	416	14236	7398945	141304365
NWD	V	814079	824078	0.0095238095238095	300	80	8400	203280
ID	V	814079	824078	0.0053333333333333	300	24	4500	108900
Hubei	V	814079	824078	0	300	0	1800	43560
Quebec	V	814079	824078	0	300	0	300	7260
TD1	V	814079	824078	0.0058887447860072	300	2520	427935	10390425
TD2	V	814079	824078	0	300	0	27079	660881
TD3	V	814079	824078	0	300	0	4437	108963
KD	V	814079	824078	0.0012672709671742	300	72	56815	1379585
AD	V	814079	824078	0.0016725210434009	300	1008	602683	14638277
Tropical	V	814079	824078	0.0020071928012433	300	300768	149845097	3641502463
Temperate	V	814079	824078	0.0011580725493269	300	532	459384	11183016
TH	V	814079	824078	0.0032962465231698	300	17692	5367317	130372483
NWD	V	824079	834078	0.00090682384946724	474	12	13233	224179
ID	V	824079	834078	0.0078862132094071	474	56	7101	120084
Hubei	V	824079	834078	0.0014064697609001	474	4	2844	48030
Quebec	V	824079	834078	0	474	0	474	8005
TD1	V	824079	834078	0.007474025829354	474	5032	673265	11460184
TD2	V	824079	834078	0.00055932321890512	474	24	42909	728680
TD3	V	824079	834078	0	474	0	7110	120075
KD	V	824079	834078	0.00079946702198534	474	72	90060	1520950
AD	V	824079	834078	0.0015394553599893	474	1468	953584	16140080
Tropical	V	824079	834078	0.00090492041519164	474	214192	236697058	4015529921
Temperate	V	824079	834078	0.0008912594679126	474	648	727061	12330599
TH	V	824079	834078	8.7944728156817e-05	474	744	8459859	143780586
NWD	V	834079	844078	0.00098863074641621	867	24	24276	225456
ID	V	834079	844078	0.0092272202998847	867	120	13005	120780
Hubei	V	834079	844078	0	867	0	5202	48312
Quebec	V	834079	844078	0	867	0	867	8052
TD1	V	834079	844078	0.0027764009161799	867	3428	1234692	11528397
TD2	V	834079	844078	0.0003123779773526	864	24	76830	734799
TD3	V	834079	844078	0.0012458148407693	867	16	12843	120942
KD	V	834079	844078	0.0012169669532624	867	200	164343	1530267
AD	V	834079	844078	0.0015565535329684	867	2708	1739741	16240963
Tropical	V	834079	844078	0.0017243127123951	867	745988	432629183	4040258236
Temperate	V	834079	844078	0.00032511392157379	867	432	1328765	12406495
TH	V	834079	844078	0.00041700283157332	867	6452	15472317	144668328
NWD	V	844079	854078	0	319	0	8532	171144
ID	V	844079	854078	0.0083489876852432	334	40	4791	91464
Hubei	V	844079	854078	0	334	0	2004	36498
Quebec	V	844079	854078	0	334	0	334	6083
TD1	V	844079	854078	0.01358894181595	334	5580	410628	8772099
TD2	V	844079	854078	0.00081777293171596	334	24	29348	554599
TD3	V	844079	854078	0.0017156337122024	319	8	4663	91592
KD	V	844079	854078	0	267	0	50582	1168648
AD	V	844079	854078	0.0014303460580743	267	768	536933	12399739
Tropical	V	844079	854078	0.002486143345837	334	412860	166064439	3052067478
Temperate	V	844079	854078	0.00024061115232691	334	108	448857	9433323
TH	V	844079	854078	0.00063260694730332	334	3660	5785583	109431652
NWD	V	854079	864078	0	246	0	6862	201290
ID	V	854079	864078	0.0043360433604336	246	16	3690	107820
Hubei	V	854079	864078	0	246	0	1476	43128
Quebec	V	854079	864078	0	246	0	246	7188
TD1	V	854079	864078	0.0017606347551617	246	608	345330	10292724
TD2	V	854079	864078	0	246	0	22111	654383
TD3	V	854079	864078	0	246	0	3654	107856
KD	V	854079	864078	0.003594351732991	246	168	46740	1365720
AD	V	854079	864078	0.0014146586933808	246	700	494819	14492125
Tropical	V	854079	864078	0.0021141611174606	246	259632	122806156	3605352278
Temperate	V	854079	864078	0	246	0	374169	11074191
TH	V	854079	864078	0.00064938212662586	246	2840	4373388	129104082
NWD	V	864079	874078	0	47	0	1316	202608
ID	V	864079	874078	0	50	0	680	108565
Hubei	V	864079	874078	0	50	0	300	43398
Quebec	V	864079	874078	0	50	0	50	7233
TD1	V	864079	874078	0.014150347441567	50	1008	71235	10350738
TD2	V	864079	874078	0	50	0	4550	658203
TD3	V	864079	874078	0	50	0	750	108495
KD	V	864079	874078	0	50	0	9463	1374307
AD	V	864079	874078	0	50	0	100175	14582353
Tropical	V	864079	874078	0.00086747838128048	50	21420	24692258	3627739525
Temperate	V	864079	874078	0	50	0	76673	11139147
TH	V	864079	874078	0.00083188257038297	50	744	894357	129871908
NWD	V	874079	884078	0	317	0	8876	210252
ID	V	874079	884078	0.0016824395373291	317	8	4755	112635
Hubei	V	874079	884078	0	307	0	1757	45199
Quebec	V	874079	884078	0	315	0	315	7511
TD1	V	874079	884078	0.0093293973487802	317	4020	430896	10768110
TD2	V	874079	884078	0.00083766709713448	317	24	28651	683515
TD3	V	874079	884078	0	304	0	4523	112867
KD	V	874079	884078	0.001270421025468	268	64	50377	1436563
AD	V	874079	884078	0.00019496518141982	317	124	636011	15141205
Tropical	V	874079	884078	0.0024785629670096	317	391716	158041577	3766705249
Temperate	V	874079	884078	0.00089248453646584	317	432	484042	11567998
TH	V	874079	884078	0.00066956639854482	317	3628	5418432	135097398
NWD	V	884079	894078	0	622	0	17368	211392
ID	V	884079	894078	0.0017182130584192	622	16	9312	113238
Hubei	V	884079	894078	0	622	0	3732	45288
Quebec	V	884079	894078	0	622	0	622	7548
TD1	V	884079	894078	0.0041830810460461	622	3640	870172	10821098
TD2	V	884079	894078	0	622	0	55967	687503
TD3	V	884079	894078	0	622	0	9253	113297
KD	V	884079	894078	0.00084669703486698	622	100	118106	1434194
AD	V	884079	894078	0.0019571736560595	622	2452	1252827	15217893
Tropical	V	884079	894078	0.00052420481664789	622	162756	310481695	3786781475
Temperate	V	884079	894078	0.00034055935823481	622	324	951376	11630424
TH	V	884079	894078	0.00061080236557241	622	6788	11113251	135579099
NWD	V	894079	904078	0	414	0	11553	220791
ID	V	894079	904078	0.0012882447665056	414	8	6210	118260
Hubei	V	894079	904078	0	414	0	2484	47304
Quebec	V	894079	904078	0	414	0	414	7884
TD1	V	894079	904078	0.0011121236928685	414	648	582669	11291769
TD2	V	894079	904078	0.0030353948723508	414	112	36898	718220
TD3	V	894079	904078	0	414	0	6084	118386
KD	V	894079	904078	0.00091533180778032	414	72	78660	1497960
AD	V	894079	904078	0.00064874683735917	414	540	832374	15896394
Tropical	V	894079	904078	0.00079965803958903	414	164584	205817977	3955637321
Temperate	V	894079	904078	0.0017312474424754	414	1100	635380	12143540
TH	V	894079	904078	0.00083101405112578	414	6136	7383750	141606840
NWD	V	904079	914078	0	250	0	7000	183092
ID	V	904079	914078	0	250	0	3750	98085
Hubei	V	904079	914078	0	250	0	1500	39234
Quebec	V	904079	914078	0	246	0	246	6543
TD1	V	904079	914078	0.00029130428693472	250	104	357015	9358044
TD2	V	904079	914078	0.0017601760176018	250	40	22725	595074
