pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Quebec	III	8310001	8320000	0	8788	0	8788	6
TD1	III	8310001	8320000	0.00090627581632682	8794	11352	12525988	58226
TD2	III	8310001	8320000	0.00037495740559877	8794	296	789423	10831
TD3	III	8310001	8320000	0	8794	0	130407	1503
KD	III	8310001	8320000	0.00059032957221841	8675	968	1639762	31098
AD	III	8310001	8320000	0.00082880355899894	8676	14404	17379269	349435
Tropical	III	8310001	8320000	0.00048838706180174	8794	2143676	4389297276	20902518
Temperate	III	8310001	8320000	6.1104908748643e-05	8794	824	13485005	57755
TH	III	8310001	8320000	0.00019214194296439	8794	30200	157175469	720801
NWD	III	8320001	8330000	0.0010904078662945	9368	284	260453	1851
ID	III	8320001	8330000	0.000284748175832	9368	40	140475	45
Hubei	III	8320001	8330000	0.00014250596743739	9368	8	56138	70
Quebec	III	8320001	8330000	0	9368	0	9368	0
TD1	III	8320001	8330000	0.00056926544832875	9368	7600	13350538	55070
TD2	III	8320001	8330000	0.00019787216751292	9368	168	849033	3455
TD3	III	8320001	8330000	0	9368	0	137050	3470
KD	III	8320001	8330000	0.00024322365935626	9368	432	1776143	3777
AD	III	8320001	8330000	0.0005361478330922	9368	10088	18815706	70182
Tropical	III	8320001	8330000	0.00034902942439844	9368	1628560	4665967641	32093727
Temperate	III	8320001	8330000	3.7566168632027e-05	9368	540	14374636	52084
TH	III	8320001	8330000	0.00014392845151449	9368	24112	167527683	674757
NWD	III	8330001	8340000	0.0016512080909196	8360	384	232557	1523
ID	III	8330001	8340000	0.00029052172860429	8334	36	123915	1485
Hubei	III	8330001	8340000	0.00024007682458387	8354	12	49984	176
Quebec	III	8330001	8340000	0	8356	0	8356	4
TD1	III	8330001	8340000	0.00055839825246269	8360	6632	11876828	86332
TD2	III	8330001	8340000	0.00014913885626476	8360	112	750978	9782
TD3	III	8330001	8340000	0	8348	0	124106	1294
KD	III	8330001	8340000	0.00056685150955022	7944	828	1460700	127700
AD	III	8330001	8340000	0.00010571972883667	8143	1632	15437043	1416717
Tropical	III	8330001	8340000	0.00040283130714386	8360	1674528	4156896374	35651986
Temperate	III	8330001	8340000	0.00034458095725152	8360	4416	12815566	58834
TH	III	8330001	8340000	0.0001794146612912	8360	26520	147814007	2289793
NWD	III	8340001	8350000	0.0015414705297355	8676	372	241328	1600
ID	III	8340001	8350000	0.00061485016869952	8676	80	130113	27
Hubei	III	8340001	8350000	0.00015368065160596	8676	8	52056	0
Quebec	III	8340001	8350000	0	8674	0	8674	2
TD1	III	8340001	8350000	0.00044786328916345	8676	5524	12334121	81235
TD2	III	8340001	8350000	0.00058048279364982	8676	456	785553	3963
TD3	III	8340001	8350000	0	8676	0	128412	1728
KD	III	8340001	8350000	0.00022805002971467	8676	368	1613681	34759
AD	III	8340001	8350000	0.00070920245111961	8676	12136	17112180	378636
Tropical	III	8340001	8350000	0.00038373158435903	8676	1658896	4323063484	27959192
Temperate	III	8340001	8350000	9.5968272107055e-05	8676	1276	13296061	64979
TH	III	8340001	8350000	0.00019969826344072	8676	30924	154853625	923955
NWD	III	8350001	8360000	0.0022489101081136	8341	488	216994	16582
ID	III	8350001	8360000	0.0001951886009857	8263	24	122958	2172
Hubei	III	8350001	8360000	0.00016199906850536	8288	8	49383	669
Quebec	III	8350001	8360000	0	8228	0	8228	114
TD1	III	8350001	8360000	0.0006065451222174	8342	7128	11751805	185597
TD2	III	8350001	8360000	0.00025736885917232	8309	192	746011	13111
TD3	III	8350001	8360000	0.00019827009343478	8290	24	121047	4083
KD	III	8350001	8360000	0.00051485606782579	8321	792	1538294	46686
AD	III	8350001	8360000	0.00048352430804941	8331	7880	16297009	520463
Tropical	III	8350001	8360000	0.00039444871205467	8342	1641292	4160976953	22544389
Temperate	III	8350001	8360000	0.00020856435067167	8342	2592	12427819	418861
TH	III	8350001	8360000	0.00019479323841667	8342	28676	147212502	2568108
NWD	III	8360001	8370000	0.0015489867045308	8889	384	247904	1100
ID	III	8360001	8370000	0.0002413800906684	8893	32	132571	824
Hubei	III	8360001	8370000	0.00052510173846183	8893	28	53323	35
Quebec	III	8360001	8370000	0	8857	0	8857	36
TD1	III	8360001	8370000	0.00063498012442572	8893	8024	12636616	89267
TD2	III	8360001	8370000	0.00026888915169207	8893	216	803305	5958
TD3	III	8360001	8370000	0	8876	0	132806	589
KD	III	8360001	8370000	0.00045504494183726	8844	740	1626213	63457
AD	III	8360001	8370000	0.00044373862120726	8846	7844	17677073	251215
Tropical	III	8360001	8370000	0.0001625545652757	8893	721952	4441290214	18558179
Temperate	III	8360001	8370000	0.00024090336992373	8893	3264	13549001	146219
TH	III	8360001	8370000	0.00019406689153281	8893	30820	158811221	862594
NWD	III	8370001	8380000	0.0011875477139707	7792	140	117890	100650
ID	III	8370001	8380000	0.00048096330078242	7790	56	116433	642
Hubei	III	8370001	8380000	8.5966043412852e-05	7795	4	46530	300
Quebec	III	8370001	8380000	0	7754	0	7754	51
TD1	III	8370001	8380000	0.00061399647847512	7805	6788	11055438	113517
TD2	III	8370001	8380000	0.00028531769411946	7802	200	700973	9282
TD3	III	8370001	8380000	0	7803	0	115157	1918
KD	III	8370001	8380000	0.00062295829218263	7199	820	1316300	166650
AD	III	8370001	8380000	0.00094866507206095	7203	12792	13484211	2250669
Tropical	III	8370001	8380000	0.00036511683283281	7805	1420796	3891346200	22869105
Temperate	III	8370001	8380000	0.0001356471582382	7805	1616	11913261	106439
TH	III	8370001	8380000	0.00016462157604405	7805	22860	138863936	1274839
NWD	III	8380001	8390000	0.0013205841934326	8749	320	242317	2655
ID	III	8380001	8390000	0.00036678740085278	8749	48	130866	369
Hubei	III	8380001	8390000	0.00038274581850193	8749	20	52254	240
Quebec	III	8380001	8390000	0	8736	0	8736	13
TD1	III	8380001	8390000	0.00068669759699242	8749	8544	12442158	77661
TD2	III	8380001	8390000	0.00055315825191749	8749	432	780970	15189
TD3	III	8380001	8390000	0	8718	0	127447	3788
KD	III	8380001	8390000	0.00049926693455691	8731	804	1610361	51949
AD	III	8380001	8390000	0.00079252137460209	8749	13656	17231081	406903
Tropical	III	8380001	8390000	0.00023927022974821	8749	1039740	4345463291	42168958
Temperate	III	8380001	8390000	4.8426204405664e-05	8749	648	13381185	92275
TH	III	8380001	8390000	0.00030332789631699	8749	47140	155409379	1678916
NWD	III	8390001	8400000	0.0012325028611674	8988	308	249898	1766
ID	III	8390001	8400000	0.0002383577153413	8986	32	134252	568
Hubei	III	8390001	8400000	0.00044659471529587	8970	24	53740	188
Quebec	III	8390001	8400000	0	8972	0	8972	16
TD1	III	8390001	8400000	0.00032807766246869	8988	4168	12704309	157519
TD2	III	8390001	8400000	0.00049820080452031	8988	404	810918	6990
TD3	III	8390001	8400000	6.0436198260948e-05	8975	8	132371	2449
KD	III	8390001	8400000	0.00022506195126343	8985	380	1688424	19296
AD	III	8390001	8400000	0.00071864869925814	8988	12872	17911394	208414
Tropical	III	8390001	8400000	0.00019831021389189	8988	889920	4487514700	19976288
Temperate	III	8390001	8400000	0.00019027213351867	8988	2616	13748729	92791
TH	III	8390001	8400000	0.00019556327440974	8988	31220	159641426	1738114
NWD	III	8400001	8410000	0.001370438499533	8852	336	245177	2931
ID	III	8400001	8410000	0.00036367769064666	8827	48	131985	930
Hubei	III	8400001	8410000	0.00022960794443488	8848	12	52263	903
Quebec	III	8400001	8410000	0	8705	0	8705	156
TD1	III	8400001	8410000	0.00030748343389142	8861	3856	12540513	139578
TD2	III	8400001	8410000	0.00039008623692166	8861	308	789569	16782
TD3	III	8400001	8410000	6.0545056874513e-05	8857	8	132133	782
KD	III	8400001	8410000	0.00030393013528568	8660	496	1631954	51636
AD	III	8400001	8410000	0.00058251416556723	8659	10084	17311167	552609
Tropical	III	8400001	8410000	0.00025093189715848	8861	1098072	4375976161	67824200
Temperate	III	8400001	8410000	0.00017830215782014	8861	2400	13460297	185643
TH	III	8400001	8410000	0.00015334760611479	8861	24152	157498383	1600872
NWD	III	8410001	8420000	0.0013521548950451	8822	332	245534	1482
ID	III	8410001	8420000	6.0500185281817e-05	8822	8	132231	99
Hubei	III	8410001	8420000	0.00015115158614696	8822	8	52927	5
Quebec	III	8410001	8420000	0	8820	0	8820	2
TD1	III	8410001	8420000	0.00049039163778699	8822	6156	12553232	71050
TD2	III	8410001	8420000	0.00028478473960631	8822	224	786559	16243
TD3	III	8410001	8420000	0	8822	0	130863	1467
KD	III	8410001	8420000	0.00058065390747688	8822	968	1667086	9094
AD	III	8410001	8420000	0.00060051376408444	8822	10612	17671535	113617
Tropical	III	8410001	8420000	0.00028554805781738	8822	1255272	4396009588	28232234
Temperate	III	8410001	8420000	0.00033030358965393	8811	4436	13430069	155811
TH	III	8410001	8420000	0.00019474586898483	8822	30528	156758139	1640871
NWD	III	8420001	8430000	0.0019641381116449	8779	480	244382	1430
ID	III	8420001	8430000	0.00042548988321822	8779	56	131613	72
Hubei	III	8420001	8430000	7.5946002392299e-05	8779	4	52669	5
Quebec	III	8420001	8430000	0	8761	0	8761	18
TD1	III	8420001	8430000	0.00035473759582998	8779	4432	12493742	69007
TD2	III	8420001	8430000	0.00061029180848534	8779	480	786509	12380
TD3	III	8420001	8430000	6.1465176136145e-05	8779	8	130155	1530
KD	III	8420001	8430000	0.00037280316714329	8779	620	1663076	4934
AD	III	8420001	8430000	0.00072913636854085	8779	12880	17664734	33730
Tropical	III	8420001	8430000	0.00036612890749743	8779	1598244	4365249417	37427862
Temperate	III	8420001	8430000	0.00030344720487193	8779	4080	13445502	74158
TH	III	8420001	8430000	0.00019370038395312	8779	30148	155642438	1984507
NWD	III	8430001	8440000	0.0025951147438508	7723	548	211166	5134
ID	III	8430001	8440000	0.00021390183688202	7701	24	112201	3674
Hubei	III	8430001	8440000	8.7650100797616e-05	7686	4	45636	714
Quebec	III	8430001	8440000	0	7645	0	7645	80
TD1	III	8430001	8440000	0.00048622293990909	7725	5232	10760496	293979
TD2	III	8430001	8440000	0.00035931155905285	7675	240	667944	35031
TD3	III	8430001	8440000	7.3593670944299e-05	7709	8	108705	7170
KD	III	8430001	8440000	0.00057952001166151	6637	652	1125069	342681
AD	III	8430001	8440000	0.00084777349323784	6934	9776	11531382	4042218
Tropical	III	8430001	8440000	0.00034631502768711	7725	1323964	3823004762	51090463
Temperate	III	8430001	8440000	0.00012120122884194	7716	1400	11551038	345462
TH	III	8430001	8440000	0.0002421404331612	7725	32480	134137036	4565339
NWD	III	8440001	8450000	0.0012168661223577	8161	272	223525	5907
ID	III	8440001	8450000	0.00039315581256297	8192	48	122089	821
Hubei	III	8440001	8450000	0.00024770869457518	8139	12	48444	720
Quebec	III	8440001	8450000	0	8108	0	8108	86
TD1	III	8440001	8450000	0.00048976829741014	8194	5596	11425811	299803
TD2	III	8440001	8450000	0.00026428921283469	8194	184	696207	49447
TD3	III	8440001	8450000	6.6610602742692e-05	8107	8	120101	2809
KD	III	8440001	8450000	0.00038537767011671	7825	560	1453120	103740
AD	III	8440001	8450000	0.00073238994533232	7890	11256	15368862	1150242
Tropical	III	8440001	8450000	0.00020794430384552	8194	835240	4016652462	92646732
Temperate	III	8440001	8450000	0.00017767761256408	8194	2192	12336951	281809
TH	III	8440001	8450000	0.0002281172562983	8194	32616	142979100	4144170
NWD	III	8450001	8460000	0.001266066933398	7332	256	202201	3095
ID	III	8450001	8460000	0.00029108109337336	7332	32	109935	45
Hubei	III	8450001	8460000	9.0977323902017e-05	7332	4	43967	25
Quebec	III	8450001	8460000	0	7266	0	7266	66
TD1	III	8450001	8460000	0.00042811131782141	7332	4436	10361791	130301
TD2	III	8450001	8460000	0.00048673643222195	7332	284	583478	83734
TD3	III	8450001	8460000	0	7318	0	108127	1853
KD	III	8450001	8460000	0.00078042311548722	7258	1064	1363363	29717
AD	III	8450001	8460000	0.00077049131373114	7272	11172	14499839	281473
Tropical	III	8450001	8460000	0.00038180036728972	7332	1357528	3555596370	121408962
Temperate	III	8450001	8460000	0.00014929705366613	7332	1648	11038396	252884
TH	III	8450001	8460000	0.00029843938778844	7332	36904	123656600	7989460
NWD	III	8460001	8470000	0	844	0	12388	37732
ID	III	8460001	8470000	0	903	0	8470	18380
Hubei	III	8460001	8470000	0	281	0	1451	9289
Quebec	III	8460001	8470000	0	372	0	372	1418
TD1	III	8460001	8470000	0	986	0	369950	2191540
TD2	III	8460001	8470000	0	961	0	50757	112133
TD3	III	8460001	8470000	0	372	0	3382	23468
KD	III	8460001	8470000	0	46	0	2491	337609
AD	III	8460001	8470000	0	44	0	27311	3581329
Tropical	III	8460001	8470000	1.7570721936311e-05	1627	5804	330322227	567364563
Temperate	III	8460001	8470000	0.00023967457518791	639	108	450611	2305989
TH	III	8460001	8470000	4.1543256817248e-05	1464	420	10109944	22029506
NWD	III	8470001	8480000	0.0019885366709557	3049	136	68392	26808
ID	III	8470001	8480000	0.0001852452183578	2936	8	43186	7814
Hubei	III	8470001	8480000	0.0011428571428571	2945	20	17500	2900
Quebec	III	8470001	8480000	0	2872	0	2872	528
TD1	III	8470001	8480000	0.00076123004376828	3058	3104	4077611	787789
TD2	III	8470001	8480000	8.3477680155268e-05	3089	16	191668	117732
TD3	III	8470001	8480000	0	2618	0	36324	14676
KD	III	8470001	8480000	0.00077252240198622	2515	332	429761	216239
AD	III	8470001	8480000	0.00037007553443358	2514	1688	4561231	2293169
Tropical	III	8470001	8480000	0.00025908788528229	3224	372300	1436964139	268139261
Temperate	III	8470001	8480000	0.00022906546350569	3071	996	4348102	887898
TH	III	8470001	8480000	0.00018924320019817	3236	8784	46416463	14630537
NWD	III	8480001	8490000	0.0016075769167449	7826	332	206522	12634
ID	III	8480001	8490000	0.00027325670759824	7827	32	117106	299
Hubei	III	8480001	8490000	8.5296939972278e-05	7825	4	46895	67
Quebec	III	8480001	8490000	0	7807	0	7807	20
TD1	III	8480001	8490000	0.00049833126543123	7827	5388	10812085	388352
TD2	III	8480001	8490000	0.00036254578354398	7827	224	617853	94404
TD3	III	8480001	8490000	6.9366166652215e-05	7827	8	115330	2075
KD	III	8480001	8490000	0.00042624028066283	7813	624	1463963	23167
AD	III	8480001	8490000	0.00092626275745836	7821	14320	15459976	319256
Tropical	III	8480001	8490000	0.00027624380431036	7827	1055732	3821740012	103508315
Temperate	III	8480001	8490000	6.0520380067987e-05	7827	712	11764632	288948
TH	III	8480001	8490000	0.00029956721617316	7827	40184	134140179	6393606
NWD	III	8490001	8500000	0.001687378409497	7313	340	201496	3520
ID	III	8490001	8500000	0.0005171920167718	7322	56	108277	1553
Hubei	III	8490001	8500000	0.00018285296336084	7321	8	43751	181
Quebec	III	8490001	8500000	0	7322	0	7322	0
TD1	III	8490001	8500000	0.00041633186483443	7322	4272	10261045	216737
TD2	III	8490001	8500000	0.00047070621281037	7321	276	586353	79949
TD3	III	8490001	8500000	7.4522589659991e-05	7322	8	107350	2480
KD	III	8490001	8500000	0.00045159520702912	7256	596	1319766	71414
AD	III	8490001	8500000	0.00081612693999939	7282	11536	14135056	626096
Tropical	III	8490001	8500000	0.00037866042587615	7322	1351840	3570058838	101931484
Temperate	III	8490001	8500000	0.00012016405099358	7322	1332	11084846	191034
TH	III	8490001	8500000	0.00036865791506842	7322	46808	126968656	4497854
NWD	III	8500001	8510000	0.00070930370020097	8528	168	236852	1932
ID	III	8500001	8510000	0.00012520149615788	8528	16	127794	126
Hubei	III	8500001	8510000	7.8173858661664e-05	8528	4	51168	0
Quebec	III	8500001	8510000	0	8527	0	8527	1
TD1	III	8500001	8510000	0.00059713290429939	8528	7240	12124604	78964
TD2	III	8500001	8510000	0.0002304227722003	8528	172	746454	29594
TD3	III	8500001	8510000	0	8528	0	125940	1980
KD	III	8500001	8510000	0.00029432984772795	8528	472	1603643	16677
AD	III	8500001	8510000	0.0006055898950433	8528	10244	16915738	276710
Tropical	III	8500001	8510000	0.00029219470548686	8528	1236904	4233149940	43650588
Temperate	III	8500001	8510000	0.00019236066949502	8528	2504	13017214	115906
TH	III	8500001	8510000	0.00018897245610433	8528	28504	150836797	2283443
NWD	III	8510001	8520000	0.001188776941076	8770	284	238901	6659
ID	III	8510001	8520000	0.00030559311804298	8770	40	130893	657
Hubei	III	8510001	8520000	0.00015220700152207	8770	8	52560	60
Quebec	III	8510001	8520000	0	8754	0	8754	16
TD1	III	8510001	8520000	0.00047738378110509	8770	5884	12325513	224357
TD2	III	8510001	8520000	0.00031480488000031	8741	240	762377	35693
TD3	III	8510001	8520000	0	8765	0	129753	1797
KD	III	8510001	8520000	0.00049388492481252	8384	760	1538820	127480
AD	III	8510001	8520000	0.00032894582319638	8285	5392	16391757	1288563
Tropical	III	8510001	8520000	0.00033412492979666	8770	1455688	4356717713	41446057
Temperate	III	8510001	8520000	0.00020258233694552	8770	2688	13268679	237121
TH	III	8510001	8520000	0.00019782919581132	8770	30748	155427008	2038342
NWD	III	8520001	8530000	0.0021429145423538	8047	480	223994	1322
ID	III	8520001	8530000	0.00046651893567037	8046	56	120038	667
Hubei	III	8520001	8530000	8.3260480412972e-05	8042	4	48042	240
Quebec	III	8520001	8530000	0	8016	0	8016	31
TD1	III	8520001	8530000	0.0003843079396111	8047	4388	11417927	97330
TD2	III	8520001	8530000	0.00050677316410864	8047	360	710377	21900
TD3	III	8520001	8530000	0.00014286989909813	7747	16	111990	8715
KD	III	8520001	8530000	0.00052352995642588	7871	752	1436403	92527
AD	III	8520001	8530000	0.0005871767059903	7899	9100	15497890	724862
Tropical	III	8520001	8530000	0.000253941657514	8047	1008996	3973337852	62240695
Temperate	III	8520001	8530000	0.00012108139099284	8047	1480	12223183	169197
TH	III	8520001	8530000	0.00029854908887036	8047	42260	141551261	2932624
NWD	III	8530001	8540000	0.0017300492433287	8096	384	221959	5317
ID	III	8530001	8540000	0.00046397945233854	8076	56	120695	1060
Hubei	III	8530001	8540000	0.0004125667842482	8082	20	48477	225
Quebec	III	8530001	8540000	0	8070	0	8070	47
TD1	III	8530001	8540000	0.00076996655948362	8117	8828	11465433	149994
TD2	III	8530001	8540000	0.00042798106878545	8117	308	719658	18989
TD3	III	8530001	8540000	6.6461190818386e-05	8077	8	120371	1384
KD	III	8530001	8540000	0.00037535875507775	8117	568	1513219	29011
AD	III	8530001	8540000	0.0011894747935952	7920	18216	15314322	1049550
Tropical	III	8530001	8540000	0.00028069557990476	8117	1132744	4035489267	35194350
Temperate	III	8530001	8540000	0.00012579749966905	8117	1548	12305491	194689
TH	III	8530001	8540000	0.00032164442530427	8117	46000	143015070	2725665
NWD	III	8540001	8550000	0.0015015015015015	8545	308	205128	34132
ID	III	8540001	8550000	0.00054119875524286	8523	68	125647	2528
Hubei	III	8540001	8550000	0.00015637827905704	8543	8	51158	112
Quebec	III	8540001	8550000	0	8509	0	8509	36
TD1	III	8540001	8550000	0.00072359626675199	8545	8648	11951416	276479
TD2	III	8540001	8550000	0.00054377165773234	8531	416	765027	12568
TD3	III	8540001	8550000	0.00012545477355413	8529	16	127536	639
KD	III	8540001	8550000	0.00049653795444656	8149	760	1530598	92952
AD	III	8540001	8550000	0.00088771702613366	8545	14896	16780122	446598
Tropical	III	8540001	8550000	0.00016599495737488	8545	704776	4245767529	39558516
Temperate	III	8540001	8550000	5.7444844070449e-05	8545	744	12951554	207746
TH	III	8540001	8550000	0.00029785153653859	8545	45264	151968328	1457147
NWD	III	8550001	8560000	0.0014005825150006	9022	352	251324	1292
ID	III	8550001	8560000	0.00053536374992564	9020	72	134488	842
Hubei	III	8550001	8560000	0.00022314372315302	8997	12	53777	355
Quebec	III	8550001	8560000	0	9019	0	9019	3
TD1	III	8550001	8560000	0.00056284963708411	9022	7236	12856009	54473
TD2	III	8550001	8560000	0.00056255042598391	9022	456	810594	10408
TD3	III	8550001	8560000	0.00018275132113976	9021	24	131326	4004
KD	III	8550001	8560000	0.00033939186828787	9022	580	1708939	5241
AD	III	8550001	8560000	0.00056380987897861	9022	10208	18105394	82958
Tropical	III	8550001	8560000	0.00027211244526136	9022	1222892	4494068615	30473407
Temperate	III	8550001	8560000	9.1426282661767e-05	9022	1260	13781595	112285
TH	III	8550001	8560000	0.00023580965985793	9022	37936	160875513	1114497
NWD	III	8560001	8570000	0.0010479216221161	8620	252	240476	884
ID	III	8560001	8570000	0.00074579325989341	8620	96	128722	578
Hubei	III	8560001	8570000	0.00030938799187857	8620	16	51715	5
Quebec	III	8560001	8570000	0	8617	0	8617	3
TD1	III	8560001	8570000	0.00056887666953953	8620	6992	12290889	44331
TD2	III	8560001	8570000	0.00035116892774699	8620	272	774556	9864
TD3	III	8560001	8570000	0	8620	0	128656	644
KD	III	8560001	8570000	0.0002997526426451	8611	488	1628009	9791
AD	III	8560001	8570000	0.00059804478388894	8614	10296	17216102	161818
Tropical	III	8560001	8570000	0.00030366867975148	8620	1306404	4302070273	20868347
Temperate	III	8560001	8570000	0.00014547873841934	8620	1912	13142814	131986
TH	III	8560001	8570000	0.00019970638587847	8620	30392	152183416	2588684
NWD	III	8570001	8580000	0.0023541252633464	8421	552	234482	1782
ID	III	8570001	8580000	0.0007611013771178	8419	96	126133	437
Hubei	III	8570001	8580000	0.00039839843827812	8416	20	50201	427
Quebec	III	8570001	8580000	0	8396	0	8396	42
TD1	III	8570001	8580000	0.0005302338612158	8438	6344	11964532	110246
TD2	III	8570001	8580000	0.0003729568955068	8423	280	750757	17101
TD3	III	8570001	8580000	6.4278712497389e-05	8424	8	124458	2112
KD	III	8570001	8580000	0.00033520172591084	8428	532	1587104	16116
AD	III	8570001	8580000	0.0005377137500986	8438	9080	16886308	124700
Tropical	III	8570001	8580000	0.0002139625818569	8438	902036	4215858643	15806795
Temperate	III	8570001	8580000	0.00018089157049968	8438	2316	12803250	191270
TH	III	8570001	8580000	0.0002854464522068	8438	42892	150262859	1241431
NWD	III	8580001	8590000	0.0010749088089658	8255	244	226996	4144
ID	III	8580001	8590000	0.00025886197802909	8255	32	123618	207
Hubei	III	8580001	8590000	0.0002431955900533	8243	12	49343	187
Quebec	III	8580001	8590000	0	8218	0	8218	37
TD1	III	8580001	8590000	0.000737428801475	8255	8492	11515688	297217
TD2	III	8580001	8590000	0.00036831814021005	8240	272	738492	12713
TD3	III	8580001	8590000	0	8255	0	120248	3577
KD	III	8580001	8590000	0.00025145766867309	8053	368	1463467	104983
AD	III	8580001	8590000	0.00070377749595724	8020	10408	14788765	1853315
Tropical	III	8580001	8590000	0.00024133293894941	8255	990584	4104636542	35254213
Temperate	III	8580001	8590000	0.00015526491119014	8255	1948	12546299	166401
TH	III	8580001	8590000	0.0002332513573918	8255	34232	146760132	1458393
NWD	III	8590001	8600000	0.0021808872102028	9047	552	253108	208
ID	III	8590001	8600000	0.00058967044792841	9047	80	135669	36
Hubei	III	8590001	8600000	0.00014740566037736	9047	8	54272	10
Quebec	III	8590001	8600000	0	9044	0	9044	3
TD1	III	8590001	8600000	0.0004672826150699	9047	6024	12891556	54701
TD2	III	8590001	8600000	0.00059571283687315	9047	484	812472	10805
TD3	III	8590001	8600000	0	9047	0	134764	941
KD	III	8590001	8600000	0.00051031745698988	8916	852	1669549	49381
AD	III	8590001	8600000	0.00054721889738345	8940	9636	17609041	629711
Tropical	III	8590001	8600000	0.00036182485684169	9047	1634200	4516549842	20529705
Temperate	III	8590001	8600000	0.00015290986389075	9047	2120	13864377	68003
TH	III	8590001	8600000	0.00018896274076113	9047	30540	161619163	819722
NWD	III	8600001	8610000	0.0017465099570914	9011	440	251931	377
ID	III	8600001	8610000	0.00044919257634402	9011	60	133573	1592
Hubei	III	8600001	8610000	7.4024724257902e-05	9011	4	54036	30
Quebec	III	8600001	8610000	0	9009	0	9009	2
TD1	III	8600001	8610000	0.00036402172643173	9011	4652	12779457	115284
TD2	III	8600001	8610000	0.00033549886337426	9011	272	810733	9268
TD3	III	8600001	8610000	0.00012012553118008	9011	16	133194	1971
KD	III	8600001	8610000	0.00035435006894158	8812	588	1659376	52714
AD	III	8600001	8610000	0.00054895697603911	8863	9620	17524142	642034
Tropical	III	8600001	8610000	0.00020946020273209	9011	942884	4501494736	17530775
Temperate	III	8600001	8610000	5.4637455189698e-05	9011	756	13836662	40278
TH	III	8600001	8610000	0.00028893224720642	9011	46556	161131201	661304
NWD	III	8610001	8620000	0.0012143106510223	9445	320	263524	936
ID	III	8610001	8620000	0.00045312942509204	9445	64	141240	435
Hubei	III	8610001	8620000	0.00049408858302453	9445	28	56670	0
Quebec	III	8610001	8620000	0	9437	0	9437	8
TD1	III	8610001	8620000	0.00043914632984123	9445	5912	13462483	53312
TD2	III	8610001	8620000	0.00015882376984567	9445	136	856295	3200
TD3	III	8610001	8620000	0	9445	0	141324	351
KD	III	8610001	8620000	0.00041919932928107	9445	752	1793896	654
AD	III	8610001	8620000	0.00042804644440644	9445	8140	19016628	24492
Tropical	III	8610001	8620000	0.00017311514876834	9445	817800	4724023321	12653624
Temperate	III	8610001	8620000	5.8582012710777e-05	9445	848	14475433	69867
TH	III	8610001	8620000	0.00026072832626379	9445	44044	168926793	658182
NWD	III	8620001	8630000	0.0018443196601182	8782	448	242908	3016
ID	III	8620001	8630000	0.00054704179551274	8782	72	131617	128
Hubei	III	8620001	8630000	0.00037996808268105	8781	20	52636	62
Quebec	III	8620001	8630000	0	8778	0	8778	5
TD1	III	8620001	8630000	0.00034011859696229	8783	4208	12372155	196318
TD2	III	8620001	8630000	0.00032432774839261	8783	256	789325	9928
TD3	III	8620001	8630000	0	8783	0	130397	1348
KD	III	8620001	8630000	0.00040799573324944	8716	664	1627468	41302
AD	III	8620001	8630000	0.00063342530314275	8741	11008	17378529	327999
Tropical	III	8620001	8630000	0.00026340704611334	8783	1154608	4383360343	21322940
Temperate	III	8620001	8630000	0.00011957055432329	8783	1608	13448127	77693
TH	III	8620001	8630000	0.00015549574623355	8783	24336	156505889	1192876
NWD	III	8630001	8640000	0.00046499732626537	9225	120	258066	234
ID	III	8630001	8640000	0.00023125564588979	9225	32	138375	0
Hubei	III	8630001	8640000	7.2463768115942e-05	9225	4	55200	150
Quebec	III	8630001	8640000	0	9224	0	9224	1
TD1	III	8630001	8640000	0.00034233605782108	9225	4508	13168347	32628
TD2	III	8630001	8640000	0.00032459202243504	9225	272	837975	1500
TD3	III	8630001	8640000	5.8310737922388e-05	9225	8	137196	1179
KD	III	8630001	8640000	0.00020573920954996	9223	360	1749788	2962
AD	III	8630001	8640000	0.00051896681780352	9224	9616	18529123	68477
Tropical	III	8630001	8640000	0.00018763235839362	9225	864004	4604770773	21575952
Temperate	III	8630001	8640000	0.00011114095188965	9225	1568	14108211	98289
TH	III	8630001	8640000	0.00024122905475636	9225	39776	164888927	745948
NWD	III	8640001	8650000	0.0014999250037498	8608	360	240012	1152
ID	III	8640001	8650000	0.00062028967527836	8606	80	128972	223
Hubei	III	8640001	8650000	0	8606	0	51511	167
Quebec	III	8640001	8650000	0	8588	0	8588	25
TD1	III	8640001	8650000	0.0003627270164107	8613	4432	12218555	106648
TD2	III	8640001	8650000	0.00047883915707207	8607	336	701697	82086
TD3	III	8640001	8650000	0	8605	0	124721	4474
KD	III	8640001	8650000	0.00045806520596168	8531	724	1580561	55909
AD	III	8640001	8650000	0.0007180757824264	8546	11972	16672335	691473
Tropical	III	8640001	8650000	0.00011885968933892	8613	510896	4298311756	21116357
Temperate	III	8640001	8650000	0.00014144224244052	8607	1860	13150244	113776
TH	III	8640001	8650000	0.00026631119422289	8605	40700	152828724	1817691
NWD	III	8650001	8660000	0.0018738873793685	7144	360	192114	24466
ID	III	8650001	8660000	0.00045233518036865	7157	48	106116	9909
Hubei	III	8650001	8660000	0.00019486055291682	6960	8	41055	5355
Quebec	III	8650001	8660000	0	7012	0	7012	723
TD1	III	8650001	8660000	0.00082152493671339	7254	8020	9762333	1306452
